MId,Home_Team,Home_Team_Goals,Away_Team_Goals,Away_Team,Home_Poss,Away_Poss,Home_ShotsT,Away_ShotsT,Home_Shots,Away_Shots,Home_Touches,Away_Touches,Home_Passes,Away_Passes,Home_Tackles,Away_Tackles,Home_Clearances,Away_Clearances,Home_Corners,Away_Corners,Home_Offsides,Away_Offsides,HTP,HTR,HTAR,HTMR,HTDR,ATP,ATR,ATAR,ATMR,ATDR
9452,LIV,4,0,EVE,39.1,60.9,9,4,20,19,567,752,339,519,25,22,44,18,5,8,1,0,14,877.058,314.302,176,386.756,14,855.546,141.378,328.168,386
9453,MUFC,2,0,CAR,46.2,53.8,5,1,17,7,647,710,463,532,23,10,36,21,5,5,4,2,14,875.515,170.528,179.702,525.285,14,787.235,143,292.468,351.767
9454,NOR,0,0,NUFC,46.2,53.8,2,3,9,21,538,621,315,372,15,16,33,26,7,7,2,3,14,815.211,142.186,302.025,371,13,838.53,91.69,359.563,387.277
9455,SOT,2,2,ARS,52.6,47.4,5,4,13,7,745,725,522,480,29,18,30,35,7,5,2,2,13,811.179,127.236,318.943,365,14,881.359,166,311.927,403.432
9456,SWAN,2,0,FUL,61.9,38.1,6,4,14,15,831,592,630,385,18,12,22,42,5,8,0,2,14,833.822,271.45,176.344,386.028,14,805.5,30.448,347.122,427.93
9450,WBA,1,1,EVE,50.1,49.9,6,4,14,13,698,678,429,442,23,16,54,39,4,2,2,2,14,788.128,82.148,299.332,406.648,14,858.245,80.825,321.822,455.598
9448,CHE,3,1,MUFC,43.9,56.1,6,4,13,10,581,663,356,435,22,27,51,32,5,4,2,2,14,906.692,145.504,271.188,490,13,873.402,108.996,283.138,481.268
9449,SWAN,1,3,TOT,56.2,43.8,3,5,13,11,857,720,648,504,22,30,18,22,8,2,2,2,12,826.567,193.958,181.609,451,13,843.378,80,365.594,397.784
9443,LIV,2,2,AVL,55.8,44.2,6,3,14,12,693,524,451,335,16,20,54,28,2,3,3,1,13,886.579,291.5,201.079,394,14,813.378,226.544,218.134,368.7
9441,ARS,2,0,FUL,58.7,41.3,8,2,22,8,900,662,684,478,18,16,26,28,4,4,1,1,13,882.081,162.172,319.909,400,13,806.044,21.268,351.776,433
9442,CRY,1,0,STK,43.7,56.3,6,2,12,17,582,689,344,454,20,23,45,38,4,3,2,2,14,787.808,74.472,283.344,429.992,14,799.478,111.606,324.872,363
9444,MCFC,4,2,CAR,62.2,37.8,9,6,24,7,788,542,589,340,16,17,24,34,10,7,3,3,14,908.511,167.555,326.836,414.12,14,790.558,143,289.022,358.536
9445,NOR,1,0,HUL,56.2,43.8,4,0,25,10,655,547,421,325,11,22,29,39,10,8,1,1,13,814.778,146.778,297,371,14,796.963,272.39,168.408,356.165
9447,WHU,1,3,NUFC,48.3,51.7,3,8,12,19,590,685,362,413,23,20,36,72,4,3,4,3,14,810.555,170.947,346.108,293.5,14,832.066,92.67,287.532,451.864
9446,SUN,2,2,SOT,36.5,63.5,5,8,10,17,528,797,307,553,23,16,22,48,4,7,5,1,14,802.8,74.4,368.4,360,14,830.339,153.106,304.409,372.824
9440,AVL,1,2,ARS,36,64,5,4,11,8,552,898,364,676,22,25,21,54,3,5,4,5,13,814.976,167.797,206.014,441.165,14,884.856,182.2,302.122,400.534
9439,STK,3,5,LIV,51,49,4,9,13,13,658,651,412,433,13,23,25,48,11,2,1,0,12,800.6,83.5,354.1,363,12,884.534,249.534,241,394
9438,NUFC,0,2,MCFC,54.4,45.6,5,6,13,14,664,587,439,373,16,23,29,53,5,6,3,4,14,836.011,94.364,288.27,453.377,14,909.258,130.974,371.284,407
9435,MUFC,2,0,SWAN,38.6,61.4,5,2,16,13,632,867,418,677,9,25,24,22,3,5,1,0,13,868.322,78.176,390,400.146,13,826.1,225.1,164.553,436.447
9431,CAR,0,2,WHU,63,37,7,3,19,10,705,484,484,278,7,14,41,55,8,7,1,1,14,788.433,143,290.832,354.601,14,807.666,148,308.024,351.642
9432,EVE,2,0,NOR,62.4,37.6,5,2,23,11,765,516,522,312,20,14,24,36,10,5,2,2,13,860.945,95.825,359.412,405.708,13,812.758,145.416,244.833,422.509
9433,FUL,1,4,SUN,58.9,41.1,5,6,17,10,664,500,463,321,17,18,24,24,10,6,3,0,14,799.856,92.928,344.928,362,14,802.136,75.466,364.459,362.211
9436,SOT,1,0,WBA,61.6,38.4,5,2,18,4,792,564,579,348,16,22,36,32,4,4,3,8,14,836.268,173.965,284.303,378,14,789.208,87.86,303,398.348
9437,TOT,2,0,CRY,68.4,31.6,4,2,10,14,857,497,642,281,18,20,34,33,5,11,1,1,14,837.673,132.808,297.908,406.957,14,790.568,146.534,200.957,443.077
9434,HUL,0,2,CHE,44.4,55.6,2,5,10,14,586,710,381,483,20,14,32,42,1,7,2,0,14,791.28,172.512,268.848,349.92,14,910.171,155.752,262.419,492
9425,MUFC,1,2,TOT,61.1,38.9,6,4,17,9,759,564,509,342,16,23,24,45,13,2,2,2,14,878.589,191.404,308.657,378.528,14,854.106,141.902,323.204,389
9421,ARS,2,0,CAR,68.1,31.9,6,2,28,8,863,466,624,288,9,13,35,32,12,2,3,3,14,883.847,44.193,438.785,400.869,14,781.734,195.158,235.576,351
9422,CRY,1,1,NOR,45.1,54.9,4,5,13,8,527,608,300,388,21,13,24,40,9,4,0,1,14,790.545,146.378,244.008,400.159,14,817.822,145.334,297,375.488
9423,FUL,2,1,WHU,67.7,32.3,11,3,30,11,783,448,564,256,15,6,37,32,12,4,4,4,14,797.645,88.951,300.666,408.028,14,786.609,188.397,241.212,357
9424,LIV,2,0,HUL,58.2,41.8,6,0,17,10,762,572,553,381,7,18,44,9,3,4,1,2,14,880.942,289.04,195.513,396.389,14,793.632,215.288,218.344,360
9426,SOT,0,3,CHE,54.4,45.6,2,5,12,11,714,628,479,403,18,35,28,32,6,8,1,7,14,826.021,182.308,276.713,367,14,906.384,167.767,328.617,410
9427,STK,1,1,EVE,39.5,60.5,4,4,10,16,540,754,325,508,22,21,22,18,2,5,1,1,14,798.533,76,359.533,363,14,856.5,156.5,301.8,398.2
9428,SUN,0,1,AVL,64.8,35.2,1,5,17,13,707,479,523,285,17,19,9,28,10,2,4,1,14,801.576,94.944,361.144,345.488,12,809.446,227,161.762,420.684
9430,WBA,1,0,NUFC,46.2,53.8,4,3,13,9,612,684,415,479,15,19,28,24,3,4,4,2,14,793.254,109.924,305.606,377.724,14,841.232,139.08,229.5,472.652
9429,SWAN,2,3,MCFC,52.2,47.8,4,4,16,14,711,658,486,453,14,16,36,34,8,6,3,3,13,833.144,239.247,216.897,377,14,904.616,138.361,361.255,405
9417,CHE,2,1,LIV,52.1,47.9,5,4,11,8,637,620,423,375,19,30,21,41,4,2,1,1,14,907.834,166,250.5,491.334,14,885.715,254.928,209.359,421.428
9420,TOT,3,0,STK,67.5,32.5,7,1,20,2,839,488,616,292,17,24,16,37,6,1,0,4,14,847.901,166.48,306.421,375,14,798.444,117.7,316.344,364.4
9418,EVE,2,1,SOT,44.1,55.9,4,2,9,12,596,654,353,449,26,18,35,14,2,3,3,3,13,836.996,232,180.64,424.356,14,819.174,179.98,272.084,367.11
9419,NUFC,0,1,ARS,47.3,52.7,3,5,11,11,682,772,467,531,23,20,27,55,4,1,1,1,14,844.933,92.46,281.055,471.418,14,887.158,159.824,334.769,392.565
9412,CAR,2,2,SUN,44.1,55.9,7,9,16,21,563,667,367,465,12,13,30,15,6,6,0,2,14,787.1,198.93,228.296,359.874,14,804.644,112,333.644,359
9411,AVL,1,1,SWAN,27,73,3,3,7,17,444,932,254,730,22,7,32,28,2,8,1,2,14,795.108,160.922,215.838,418.348,14,830.176,324.654,132.188,373.334
9413,HUL,6,0,FUL,52.7,47.3,13,2,21,5,694,675,495,465,19,17,12,43,6,1,0,0,14,793.39,218.728,205.014,369.648,14,783.043,167.386,209.13,406.527
9414,MCFC,1,0,CRY,76.3,23.7,4,4,23,9,996,442,803,236,18,20,17,34,12,5,0,0,14,893.279,115.287,398.418,379.574,14,788.365,80.833,269.768,437.764
9415,NOR,0,1,MUFC,45.1,54.9,4,3,15,7,597,750,396,492,18,14,25,66,8,3,0,2,14,815.571,149.279,295.292,371,14,868.405,118.294,314.611,435.5
9416,WHU,3,3,WBA,46.5,53.5,6,7,16,22,544,617,345,409,17,14,30,36,6,5,4,3,14,799.755,217.5,293.15,289.105,14,780.469,67.56,242.965,469.944
9406,MCFC,2,1,LIV,51.9,48.1,6,5,20,12,703,696,505,467,22,13,27,40,7,6,1,3,14,910.936,83,420.936,407,13,878.18,236,246.18,396
9401,AVL,0,1,CRY,64.7,35.3,4,7,10,12,697,493,497,263,16,14,20,49,7,5,2,4,14,802.617,215.719,221.178,365.72,14,785.678,71.6,264.904,449.174
9402,CAR,0,3,SOT,39.6,60.4,0,6,9,11,527,740,330,530,13,26,23,37,6,3,2,2,14,780.867,150.881,240.952,389.034,14,810.192,150.345,306.847,353
9403,CHE,1,0,SWAN,45.5,54.5,7,1,19,8,633,715,403,485,19,14,24,33,13,7,1,2,14,912.131,214.096,284.035,414,14,820.614,256.108,190.506,374
9404,EVE,0,1,SUN,54.7,45.3,9,6,25,13,650,570,444,383,11,17,21,26,11,2,2,1,14,849.758,118.5,285.312,445.946,13,795.71,75.934,363.776,356
9407,NUFC,5,1,STK,57.8,42.2,8,2,27,11,680,531,477,359,16,15,10,29,8,2,0,0,14,841.646,130.2,250.7,460.746,14,795.036,49.856,332.28,412.9
9408,NOR,1,2,FUL,50.2,49.8,4,7,13,15,594,615,393,400,13,13,31,42,5,4,3,2,13,817.7,162.7,282,373,14,808.058,98.988,346.256,362.814
9409,TOT,1,1,WBA,64.1,35.9,3,4,20,7,751,498,508,286,18,25,21,41,12,2,4,4,13,861.501,229.96,242.541,389,14,797.596,83.686,288.91,425
9410,WHU,1,3,ARS,33.7,66.3,5,8,12,29,484,793,271,556,8,16,36,50,0,10,3,2,14,808.409,177.825,310.356,320.228,14,889.586,157.076,333.51,399
9405,HUL,2,3,MUFC,38.8,61.2,5,4,17,13,514,759,325,537,23,6,22,54,6,5,0,0,14,792.177,252,197.352,342.825,14,868.11,190.502,344.208,333.4
9400,ARS,0,0,CHE,61.4,38.6,2,4,7,13,760,532,544,340,17,17,42,36,8,6,3,2,11,889,247,243,399,14,899.632,91.39,397.536,410.706
9399,SWAN,1,2,EVE,54.5,45.5,3,6,13,14,699,611,503,408,18,17,29,32,4,8,3,1,14,828.686,306.22,151.466,371,13,855.67,166.975,306.695,382
9398,SOT,2,3,TOT,57.2,42.8,5,3,12,13,781,621,517,378,30,26,36,27,2,5,3,3,14,812.37,181.42,348.95,282,14,854.601,210.768,251.641,392.192
9391,CRY,0,3,NUFC,33.1,66.9,4,6,9,13,491,813,283,583,26,26,22,24,3,7,4,4,14,790.212,146.712,217,426.5,13,844.062,78.33,311.638,454.094
9392,FUL,2,4,MCFC,46.1,53.9,5,10,12,17,670,735,460,540,18,14,29,32,4,4,4,2,14,805.735,52.362,344.198,409.175,14,908.796,136.452,367.344,405
9394,MUFC,3,1,WHU,61.8,38.2,8,1,21,4,704,463,519,309,11,12,30,21,8,2,3,2,14,869.221,166.6,229.398,473.223,14,790.189,90.717,254.816,444.656
9395,STK,2,1,AVL,53.5,46.5,2,4,12,14,517,455,288,256,16,22,32,19,6,7,3,3,13,809.5,76,360.5,373,13,794.22,162.616,259.004,372.6
9396,SUN,0,0,NOR,58.8,41.2,4,5,18,14,685,532,489,325,12,25,14,33,6,7,1,1,14,805.991,74.488,369.7,361.803,12,817.856,147.856,297,373
9397,WBA,1,1,HUL,60.4,39.6,3,3,14,6,710,511,499,330,16,17,21,17,9,2,1,2,14,802.276,184.568,268.906,348.802,13,793.534,207.986,225.548,360
9393,LIV,3,1,CAR,68.9,31.1,7,3,27,10,878,484,638,266,21,28,34,28,9,5,2,1,13,877.556,242.682,235,399.874,14,786.222,126.627,295.269,364.326
9390,TOT,0,5,LIV,43.2,56.8,0,10,9,21,589,714,361,497,21,23,31,34,2,9,0,4,14,853.931,134.026,411.905,308,13,875.849,257.784,226.065,392
9388,AVL,0,3,MUFC,44,56,6,5,17,14,588,730,394,511,21,15,17,38,3,4,2,2,14,806.349,175.849,260.596,369.904,14,858.613,159.171,250.872,448.57
9389,NOR,1,1,SWAN,37.5,62.5,3,2,16,10,563,826,348,608,19,23,15,44,8,5,1,1,13,814.596,147.532,294.064,373,14,837.322,337.442,118.88,381
9384,HUL,0,0,STK,46.2,53.8,4,2,13,11,655,734,429,507,15,22,32,53,7,5,2,4,14,794.924,209.592,233.573,351.759,14,812.739,151,292.404,369.335
9381,CAR,1,0,WBA,48.2,51.8,3,2,11,12,521,549,307,333,13,24,42,32,8,6,5,9,14,791.983,143.247,291.736,357,14,803.376,164.619,288.757,350
9382,CHE,2,1,CRY,69.7,30.3,7,5,16,10,843,487,606,252,24,33,36,35,3,1,2,2,14,906.666,167.933,328.733,410,14,789.045,146.89,284.155,358
9383,EVE,4,1,FUL,57.5,42.5,7,3,22,16,730,594,529,393,16,21,18,25,12,2,0,3,13,852.203,211.036,257.649,383.518,14,785.765,88.851,340.914,356
9386,NUFC,1,1,SOT,39.8,60.2,5,3,16,8,569,714,319,507,21,22,28,35,11,3,7,6,14,843.946,151.932,302.945,389.069,14,808.682,116.182,299.5,393
9387,WHU,0,0,SUN,41.3,58.7,2,6,11,19,522,636,296,419,22,22,34,15,2,9,0,1,14,791.743,75.024,257.747,458.972,14,806.2,74.378,371,360.822
9385,MCFC,6,3,ARS,52.4,47.6,7,6,22,12,694,657,479,419,22,22,27,29,8,8,2,4,14,909.172,131.928,375.244,402,14,885.977,165.376,322.2,398.401
9380,SWAN,1,1,HUL,65.7,34.3,2,2,11,9,921,591,713,376,17,26,19,50,12,1,2,2,13,826.598,285.398,170.2,371,12,794,216,218,360
9378,ARS,1,1,EVE,44.1,55.9,5,4,11,12,621,731,403,515,20,14,28,27,3,2,2,1,14,885.292,185.764,306.528,393,14,856.371,167.097,307.274,382
9379,FUL,2,0,AVL,52.9,47.1,10,2,22,10,661,618,428,375,20,22,43,53,4,7,2,1,13,785.855,75.797,354.058,356,14,801.2,219.7,223.1,358.4
9376,SUN,1,2,TOT,47,53,4,5,11,22,618,713,419,488,28,20,13,25,4,10,2,1,14,805.328,150,303.976,351.352,14,831.768,68.484,394.284,369
9371,CRY,2,0,CAR,43.7,56.3,5,2,19,10,544,609,285,381,22,13,53,58,8,3,2,1,13,788.243,147,283.799,357.444,14,785.036,172.789,242.143,370.104
9372,LIV,4,1,WHU,63.9,36.1,9,1,32,8,812,530,540,289,18,28,39,34,8,4,2,1,14,877.554,233.2,251.866,392.488,14,796.33,138,299.464,358.866
9374,SOT,1,1,MCFC,54.7,45.3,4,3,15,13,681,599,431,357,20,28,38,32,5,4,6,2,14,811.903,89.888,297.671,424.344,14,902.323,155.313,347.01,400
9375,STK,3,2,CHE,42.9,57.1,3,6,9,15,566,725,361,512,21,14,21,30,5,2,2,0,14,806.736,136,302.736,368,14,904.978,186.516,310.462,408
9377,WBA,0,2,NOR,63.8,36.2,12,3,26,8,756,526,524,302,15,11,23,42,10,3,1,0,14,805.1,220.1,266.5,318.5,14,815.701,137.382,304.516,373.803
9373,MUFC,0,1,NUFC,47.1,52.9,4,3,8,9,609,678,374,438,23,29,32,22,4,4,2,2,14,879.087,171,221.954,486.133,14,846.124,89.31,303.835,452.979
9363,FUL,1,2,TOT,39.4,60.6,6,5,16,18,578,755,321,533,23,15,36,34,9,7,4,0,14,784.304,135,291.159,358.145,14,852.27,108.36,288.91,455
9370,WBA,2,3,MCFC,41.9,58.1,1,5,12,15,604,773,408,571,26,22,19,28,3,3,2,1,14,790.854,152.554,288.3,350,14,903.196,150.496,352.7,400
9362,ARS,2,0,HUL,66.6,33.4,7,2,20,7,1001,566,803,389,11,21,25,17,11,1,1,2,14,880.101,213.516,275.585,391,14,789.363,190.935,288.576,309.852
9364,LIV,5,1,NOR,61.8,38.2,12,5,28,14,822,561,603,356,23,18,25,18,4,0,2,0,13,878.438,266.612,219.826,392,14,809.112,125.141,298.771,385.2
9365,MUFC,0,1,EVE,52,48,6,4,18,15,707,669,460,437,17,23,29,49,7,4,1,2,14,872.332,165.4,268.344,438.588,14,857.148,157.592,317.556,382
9366,SOT,2,3,AVL,78.1,21.9,9,3,21,6,930,397,710,196,16,24,11,35,8,2,3,6,14,815.422,155,255.306,405.116,14,803.825,152.081,216.744,435
9367,STK,0,0,CAR,59.2,40.8,2,3,17,14,720,556,478,320,15,16,19,47,2,5,6,3,13,812.056,96.85,344.706,370.5,12,780.856,132.632,294.224,354
9368,SUN,3,4,CHE,45,55,3,5,12,19,579,713,391,500,17,17,20,36,6,5,0,0,14,806.678,82.436,360.242,364,14,908.524,159.744,340.78,408
9369,SWAN,3,0,NUFC,65.4,34.6,5,3,13,14,957,600,744,384,17,27,25,22,5,1,1,0,14,825.458,299.858,147.6,378,14,836.986,132.08,244.408,460.498
9361,CRY,1,0,WHU,37,63,5,2,10,11,498,705,265,457,21,24,61,43,3,4,2,6,14,781.591,157.218,264.509,359.864,14,804.131,182.121,251.7,370.31
9357,CHE,3,1,SOT,51,49,7,1,16,9,647,616,367,358,34,29,31,47,8,4,7,1,14,906.167,242.734,255.433,408,14,827.816,98.456,281.632,447.728
9359,MCFC,3,0,SWAN,45.5,54.5,7,4,22,9,681,762,495,596,14,19,17,17,5,4,3,2,14,898.71,145.49,346.052,407.168,13,817.146,326.877,119.269,371
9358,HUL,3,1,LIV,38.5,61.5,4,4,12,9,564,786,355,576,25,14,30,41,2,6,3,0,14,796.205,197.568,290.748,307.889,13,874,181.35,302.65,390
9360,TOT,2,2,MUFC,40,60,4,3,10,8,525,686,304,463,24,22,20,40,7,7,2,1,14,859.442,65.6,384.442,409.4,14,883.689,165.756,235.933,482
9354,NUFC,2,1,WBA,53.1,46.9,6,1,14,14,644,628,447,397,23,18,22,43,3,3,4,0,13,840.501,145.476,232.025,463,14,799.144,161.732,287.412,350
9351,AVL,0,0,SUN,50.9,49.1,4,1,13,7,627,601,432,419,10,15,16,23,7,6,2,5,14,810.582,211.289,233.293,366,14,809.955,76,370.156,363.799
9352,CAR,0,3,ARS,43.5,56.5,4,6,10,15,600,761,422,561,11,17,18,38,3,3,2,1,14,786.889,182.127,247.762,357,14,895.571,166,319.971,409.6
9353,EVE,4,0,STK,54,46,12,3,22,4,716,619,479,409,18,30,25,25,9,3,3,4,14,849.765,147.12,299.372,403.273,13,803.656,101.112,333.544,369
9355,NOR,1,0,CRY,60,40,3,3,10,13,724,544,511,336,13,18,33,35,5,4,1,2,14,816.237,213.55,230.906,371.781,14,783.448,154.869,259.538,369.041
9356,WHU,3,0,FUL,48.3,51.7,12,0,23,10,598,627,365,411,23,11,41,43,6,3,3,1,14,799.08,128.1,300.756,370.224,14,797.897,151.836,279.763,366.298
9350,WBA,2,2,AVL,51.4,48.6,4,7,11,15,675,609,439,420,10,20,56,33,4,2,6,5,13,812.778,143.855,317.797,351.126,14,805.404,181.424,257.98,366
9348,CAR,2,2,MUFC,49.9,50.1,4,5,14,16,598,619,383,391,20,22,25,46,2,8,0,3,14,786.876,138.176,287.278,361.422,13,872.007,172.534,290.188,409.285
9349,MCFC,6,0,TOT,46.9,53.1,10,5,15,13,661,685,451,503,26,23,32,12,4,7,1,5,14,897.327,150.496,352.831,394,14,876.238,214.596,260.642,401
9347,WHU,0,3,CHE,44.9,55.1,1,8,8,20,617,695,388,490,18,21,41,39,8,4,3,2,14,799.928,98.328,237.744,463.856,14,900.707,159.204,333.503,408
9341,ARS,2,0,SOT,49.3,50.7,4,4,9,10,724,699,478,492,21,34,35,26,5,6,11,7,14,894.412,171.718,313.094,409.6,13,823.5,123.4,338.5,361.6
9343,FUL,1,2,SWAN,36.7,63.3,3,5,9,21,575,853,365,643,15,19,39,21,8,8,2,0,14,780.34,147,158.7,474.64,14,836.649,254.237,195.332,387.08
9344,HUL,0,1,CRY,62.3,37.7,2,2,15,9,717,566,506,315,18,13,17,69,11,4,2,2,14,797.432,252.432,255,290,14,783.121,140.12,287.001,356
9345,NUFC,2,1,NOR,48.8,51.2,5,2,21,10,677,657,457,476,18,19,38,25,6,5,2,1,14,837.946,151.068,245.69,441.188,14,812.89,109.113,333.777,370
9346,STK,2,0,SUN,49.9,50.1,5,3,17,11,626,644,455,459,15,6,19,24,3,7,2,2,13,815.157,76,360.733,378.424,14,806.273,75.888,344.408,385.977
9342,EVE,3,3,LIV,50.7,49.3,12,5,18,11,639,613,384,378,24,29,31,39,6,7,1,4,14,867.368,190.744,311.65,364.974,13,879.878,180.126,307.752,392
9337,MUFC,1,0,ARS,40.5,59.5,2,2,5,10,606,783,354,539,29,29,49,37,5,6,2,2,14,891.868,171.016,272.707,448.145,14,888.989,175.975,314.014,399
9339,SWAN,3,3,STK,65.1,34.9,6,3,17,6,767,493,538,292,18,28,8,35,14,3,3,0,14,828.814,227.578,224.236,377,14,814.4,136,285.2,393.2
9338,SUN,1,0,MCFC,36.9,63.1,2,4,5,24,567,836,378,635,18,11,37,11,0,14,0,2,14,806.747,75.712,370.035,361,14,891.844,171,331,389.844
9340,TOT,0,1,NUFC,65.3,34.7,14,4,31,8,733,509,472,256,20,29,31,47,11,4,2,8,14,859.039,82,370.258,406.781,14,836.661,126.022,251.639,459
9335,NOR,3,1,WHU,46.9,53.1,6,4,15,12,594,654,405,457,20,16,34,33,4,2,0,6,13,814.934,145.525,299.409,370,14,811.277,162.816,226.633,421.828
9331,AVL,2,0,CAR,43.1,56.9,6,2,17,8,543,695,341,461,22,15,24,37,5,3,5,7,13,800.714,154.714,266.828,379.172,14,784.689,53.62,374.069,357
9332,CHE,2,2,WBA,67.8,32.2,7,3,17,11,844,518,630,294,22,22,18,48,9,4,3,0,14,906.567,189.687,323.811,393.069,14,805.135,143.934,310.475,350.726
9333,CRY,0,0,EVE,27.2,72.8,2,2,9,15,423,837,222,622,21,15,29,24,4,7,4,1,14,784.656,74.1,354.556,356,13,868.488,137.834,334.654,396
9334,LIV,4,0,FUL,67.3,32.7,10,1,32,4,934,567,722,334,25,20,18,27,9,3,4,2,14,888.826,240.052,251.164,397.61,14,783.534,135,266.46,382.074
9336,SOT,4,1,HUL,60.5,39.5,7,2,15,10,770,539,561,356,12,22,38,15,6,5,3,6,14,833.12,137.851,305.725,389.544,14,781.945,157.608,273.337,351
9329,CAR,1,0,SWAN,45.3,54.7,3,3,9,10,615,706,429,520,18,15,26,19,6,3,3,5,14,785.857,56.186,372.671,357,14,837.034,252.359,200.675,384
9330,EVE,0,0,TOT,52.2,47.8,1,6,8,16,634,597,408,374,18,17,27,30,7,4,2,0,14,868.844,122.38,346.9,399.564,14,867.913,156.568,313.345,398
9321,ARS,2,0,LIV,54.4,45.6,7,4,12,12,837,746,614,510,34,27,17,28,3,5,1,4,14,893.262,230.8,240.372,422.09,13,884.72,212.5,259.3,412.92
9322,FUL,1,3,MUFC,47,53,6,4,15,10,675,743,451,517,25,25,24,40,4,4,2,1,14,792.158,140.772,231.956,419.43,14,890.5,176,271.5,443
9323,HUL,1,0,SUN,70,30,2,1,25,9,770,435,574,245,11,18,9,42,4,2,3,0,14,783.459,170.424,262.035,351,14,802.956,113,290.5,399.456
9324,MCFC,7,0,NOR,68.3,31.7,9,1,27,7,953,522,769,352,12,14,16,17,10,3,1,0,14,901.4,171,337.4,393,13,810,74,325.5,410.5
9326,STK,1,1,SOT,39.2,60.8,3,2,9,10,548,747,325,508,23,14,23,28,5,5,0,2,13,816.222,130.15,307.072,379,12,834.932,173.174,283.758,378
9327,WBA,2,0,CRY,49.8,50.2,4,4,9,12,628,660,415,437,17,23,24,37,10,3,2,0,14,799.801,195.776,299.945,304.08,14,786.068,83.54,346.528,356
9328,WHU,0,0,AVL,59.4,40.6,4,2,17,8,761,561,536,375,6,24,30,45,5,1,0,1,14,813.892,171.6,228.492,413.8,12,808.367,154.367,214,440
9325,NUFC,2,0,CHE,39.1,60.9,8,2,15,13,563,741,344,535,10,18,48,32,3,8,3,4,14,836.297,151.866,225.431,459,14,914.756,225.943,274.813,414
9317,CHE,2,1,MCFC,45.5,54.5,4,6,12,15,623,670,396,480,26,22,31,20,3,6,4,2,14,907.132,171.494,323.638,412,14,905.502,87.835,409.009,408.658
9319,SWAN,0,0,WHU,67,33,5,4,10,15,797,481,578,275,17,12,32,33,9,6,2,2,13,838.314,254.464,199.85,384,14,810.597,170.808,287.232,352.557
9320,TOT,1,0,HUL,66.2,33.8,6,4,15,10,768,462,542,268,19,27,28,23,6,4,1,1,14,863.614,134.026,318.934,410.654,14,774.103,141.624,212.268,420.211
9318,SUN,2,1,NUFC,48.3,51.7,4,4,8,16,542,591,341,375,16,8,42,34,5,3,4,2,14,804.115,150,291.835,362.28,14,831.016,115.78,268.236,447
9316,SOT,2,0,FUL,66.2,33.8,6,0,20,1,840,532,634,312,28,16,21,30,10,3,4,3,13,833.894,155,300.894,378,14,786.533,208.833,158.2,419.5
9311,AVL,0,2,EVE,46.9,53.1,3,4,14,15,596,675,383,447,15,26,17,39,8,6,2,3,13,804.144,236.648,202.496,365,14,870.948,140.52,334.428,396
9313,LIV,4,1,WBA,54.8,45.2,7,3,18,15,737,608,514,416,21,18,26,18,3,9,1,0,14,886.305,171.813,240.736,473.756,14,789.029,166.475,228.068,394.486
9314,MUFC,3,2,STK,66.7,33.3,5,5,19,10,800,475,565,282,11,18,22,39,12,2,2,0,14,889.528,196.008,308.376,385.144,14,813.208,144.325,257.507,411.376
9315,NOR,0,0,CAR,60.5,39.5,10,4,31,6,746,565,518,338,9,17,16,56,13,2,2,3,14,821.567,76.976,369.591,375,14,786.7,178.5,251.2,357
9312,CRY,0,2,ARS,37.5,62.5,4,4,13,10,601,880,386,665,25,26,24,21,4,3,2,2,14,780.356,95.88,328.476,356,14,886.767,166,303.567,417.2
9310,CRY,1,4,FUL,45.9,54.1,4,6,14,9,581,664,374,453,22,27,11,31,5,7,2,1,14,782.838,82.04,293.284,407.514,14,792.803,199.147,161.656,432
9309,AVL,0,2,TOT,37.1,62.9,2,6,15,13,537,746,310,531,17,18,29,22,4,7,2,1,14,804.2,213.348,226.852,364,14,866.62,142.552,324.187,399.881
9308,WHU,1,3,MCFC,37.9,62.1,2,9,11,16,544,804,344,604,18,22,19,37,5,5,1,1,14,806.776,144.15,295.946,366.68,14,903.508,148.394,417.288,337.826
9301,ARS,4,1,NOR,56.3,43.7,11,6,20,12,828,695,637,503,21,13,12,28,10,1,1,2,14,893.203,193.332,297.871,402,13,822,84.15,362.85,375
9302,CHE,4,1,CAR,64.9,35.1,7,3,20,13,753,476,554,280,15,14,33,31,6,9,3,1,14,906.581,172.56,332,402.021,14,780.366,122.07,301.296,357
9303,EVE,2,1,HUL,66.9,33.1,6,1,14,9,848,496,633,304,19,24,28,25,5,7,1,1,14,867.558,156.046,315.512,396,14,794.733,202.362,253.26,339.111
9304,MUFC,1,1,SOT,46.4,53.6,5,7,12,18,656,664,393,454,18,27,48,23,4,4,8,2,14,884.364,185.297,283.414,415.653,14,833.542,107.728,273.814,452
9306,STK,0,0,WBA,49.7,50.3,3,5,9,12,607,639,401,399,20,14,25,30,6,6,2,2,14,818.649,101.791,328.977,387.881,14,793.08,195.664,229.378,368.038
9307,SWAN,4,0,SUN,63.9,36.1,6,1,14,6,792,511,628,347,10,20,12,16,7,2,2,5,14,837.93,242.43,216.5,379,14,807.636,75.822,370.814,361
9305,NUFC,2,2,LIV,37.7,62.3,4,7,14,23,536,777,327,555,21,17,38,31,3,13,0,2,14,838.303,80,277.012,481.291,13,880.378,199.762,236,444.616
9299,TOT,0,3,WHU,60.8,39.2,4,5,14,16,709,530,502,321,19,27,16,25,6,7,3,3,14,834.044,46.396,343.848,443.8,14,807.145,150,286.161,370.984
